"X165";"X1";"X178";"X163";"X105";"X47";"X161";"X2";"X14";"X170";"X103";"X98";"X81";"X162";"X164";"X151";"X83";"X152";"X149";"X159";"X101";"y"
-7;-31;16;-4;22;-58;0;-40;-14;-10;22;-48;-4;-5;-5;13;-5;21;13;5;-3;"2"
-289;204;165;-57;314;-185;50;189;-247;-689;256;295;13;-8;-139;85;-460;128;-33;186;250;"1"
5;-16;42;248;-48;23;357;-64;-186;-305;-35;-231;-102;360;98;-159;173;-108;-253;62;-67;"1"
-25;21;-27;-9;29;-33;14;9;-9;-21;24;32;55;-1;-13;49;45;42;62;35;24;"2"
3;-10;-12;-3;25;-23;2;-20;15;11;16;-46;-18;-3;-6;-12;-18;-10;16;-11;8;"5"
-240;76;-73;-248;106;-82;-208;57;8;-25;24;-179;-143;-248;-229;-151;-51;-107;-185;-52;-32;"4"
119;-89;85;144;91;62;150;-74;-32;65;79;155;103;147;128;179;142;173;157;148;126;"4"
-82;20;-56;-75;2;98;-15;15;28;13;14;-46;13;-48;-86;-5;20;9;-20;14;-5;"4"
364;222;-414;356;-63;552;148;260;-566;-134;-135;553;-66;266;392;-181;-236;-45;-463;42;23;"1"
-2;20;67;-21;-88;26;-22;27;40;-97;-94;-105;17;-13;-7;-39;-61;-9;-51;15;-82;"5"
1;-30;2;-53;-37;25;-22;-25;-58;-4;4;-42;-38;-32;-39;-23;-40;-10;3;-42;-8;"5"
7;-80;-14;12;-33;-10;15;-89;-97;13;-42;-20;14;14;11;-24;5;-18;-19;14;-34;"2"
-176;331;334;-578;-704;284;-1087;407;479;-241;-909;-232;498;-784;-370;-47;357;-52;31;-1160;-1061;"1"
21;-85;48;110;-35;47;77;-44;-82;94;23;107;180;89;73;82;94;69;65;18;107;"5"
351;269;-166;-543;-1124;-739;-955;113;-688;824;-804;-81;964;-890;-92;-183;815;-196;-96;-651;-17;"1"
8;24;-45;-27;80;-4;-29;11;14;-31;89;13;16;-31;-18;-26;-5;-33;12;-33;9;"5"
34;-59;10;16;-10;-27;13;-72;-42;14;-14;-20;0;15;26;1;21;-8;22;36;-11;"5"
-112;-26;-108;-43;-8;9;-25;1;3;8;-24;26;78;-18;-81;-19;24;2;-89;-24;1;"5"
-23;20;-38;-18;-18;64;-25;37;-6;-42;-39;-55;-2;-19;-19;-51;19;-47;-39;-29;-73;"3"
304;-897;-118;290;-497;-86;259;-892;261;-81;-372;331;275;275;300;-273;349;-223;-442;198;-112;"1"
193;39;-68;164;28;-36;112;36;-19;175;11;-116;111;142;178;-265;107;-325;-47;-5;-36;"1"
-66;72;-6;-65;95;-10;-65;68;-21;-122;130;-26;-59;-64;-63;-52;-83;-52;-52;-64;89;"2"
-114;-16;-43;-154;-43;15;-83;-49;-23;-55;-25;-9;-8;-127;-150;-45;-29;-34;-30;-28;-9;"4"
22;-15;19;23;-103;52;18;-21;43;41;-78;-1;-3;23;26;3;-38;4;-1;9;-53;"3"
-69;-21;-55;-61;-39;-61;-71;-13;-100;-44;-78;-76;-7;-72;-65;-58;-25;-63;-48;-71;-85;"5"
12;-46;-9;6;24;-12;5;-12;-1;27;7;30;21;8;8;-27;4;-22;-44;-9;12;"5"
2;-15;-19;24;4;-33;27;-33;-78;-77;6;-54;-82;36;18;6;-10;-16;26;-19;-36;"5"
22;-69;-19;2;-55;40;15;-49;-36;-5;-41;-137;-12;6;10;14;-47;6;-8;29;-78;"4"
-79;-28;-96;-81;-66;-66;-61;-49;-27;-99;-67;-73;-65;-78;-80;-56;-60;-58;-60;-43;-49;"5"
6;11;-19;-22;69;37;-58;5;46;41;78;56;48;-44;-9;-75;40;-63;-82;-65;75;"5"
64;44;68;57;30;46;23;72;75;43;44;66;25;48;83;-4;38;-22;55;2;57;"5"
-4;48;13;-7;50;19;-6;49;50;15;55;58;107;-11;-12;-8;71;-9;-3;-10;56;"2"
333;-282;-628;550;-60;-103;537;-314;-616;-317;220;992;-480;587;458;162;-665;172;225;191;579;"1"
32;32;21;15;7;72;3;62;-65;45;-12;-29;30;2;18;14;46;14;12;-3;-51;"5"
-218;65;-728;-155;-114;-276;-107;-25;-44;-135;-213;-88;-991;-134;-199;884;-980;911;427;-6;-218;"1"
-22;6;-8;-16;-20;-11;-16;-10;-16;31;-59;29;5;-22;-21;1;-15;16;-46;21;-60;"4"
-127;63;7;-131;46;-27;-123;58;22;-55;37;20;-24;-137;-135;-77;-20;-75;-66;-118;35;"3"
0;-20;-26;-6;18;-15;-18;-20;-13;-13;37;57;12;-12;-1;-52;2;-50;-58;-23;57;"2"
37;-37;-86;-42;10;-16;-73;-14;-28;-69;-57;-66;64;-76;7;-58;13;-45;-120;-52;-85;"4"
43;-67;86;19;-71;85;17;-80;-90;59;-110;-98;89;15;32;-12;85;-10;-31;24;-129;"3"
-28;21;-54;-31;-21;48;-40;21;-9;-55;-19;-51;-108;-37;-31;-1;-133;-3;-5;-35;-28;"3"
-56;-51;-10;-47;-32;-19;-39;-51;-45;-32;-24;-36;-63;-42;-56;-30;-61;-31;-31;-55;-20;"2"
-68;-49;-133;-72;-29;-63;-66;-57;-51;-71;-25;-90;-112;-69;-70;-61;-87;-77;-76;-70;-55;"5"
20;-21;-19;-5;14;17;-51;-26;7;-58;20;80;13;-32;12;-51;13;-71;4;-38;62;"5"
-120;-221;93;-144;-13;211;-97;-215;-204;-170;3;127;307;-123;-143;-287;343;-294;-272;-118;63;"2"
35;-312;-302;31;-147;-123;181;-254;10;88;-179;26;134;92;22;212;143;188;179;240;-121;"1"
-219;1726;-143;-243;-372;-122;-249;1534;435;-165;-427;-423;-324;-245;-231;-214;-340;-216;-212;-241;-452;"2"
54;-152;-322;-182;684;226;30;-151;540;429;914;-370;-176;-77;-138;-245;-194;-317;-190;-36;589;"1"
-101;-87;-79;-97;-95;-27;-106;-82;-56;-21;-91;-114;-83;-97;-100;-86;-95;-92;-69;-147;-108;"5"
-318;-309;343;-550;-400;20;-466;-468;170;211;-101;136;-488;-569;-457;331;-310;318;194;-155;-63;"1"
13;-70;-6;6;-40;60;2;-67;-49;38;-51;-21;35;6;11;22;12;14;34;-15;-51;"3"
-142;37;76;-100;-129;-86;-38;48;-82;-14;-104;-98;-93;-69;-132;34;-71;34;18;11;-67;"4"
-27;-8;20;-3;0;2;26;-19;-28;-14;32;7;41;20;-18;25;-10;25;34;-5;20;"5"
54;-102;178;144;-20;-130;165;-81;-24;-157;52;64;-11;163;109;-137;64;-169;9;133;116;"4"
-10;37;11;-20;122;-36;-48;69;-19;6;129;-17;0;-37;-8;-35;46;-45;-8;-31;51;"4"
111;-687;-526;-64;-730;-250;-286;-548;307;529;-920;316;-470;-183;34;237;-254;-10;574;-501;-539;"1"
-20;-54;2;-17;-32;9;-13;-53;4;-34;-20;-1;11;-16;-15;-37;13;-40;-36;-13;3;"3"
-384;-82;63;-359;263;-434;-311;-250;-378;-325;425;-268;226;-336;-373;-222;124;-238;-154;-242;238;"1"
-45;-9;29;-27;33;-19;-1;-9;5;-10;42;-16;-30;-12;-35;53;-25;48;50;10;46;"2"
401;-356;-360;463;184;146;668;-281;97;469;-268;-387;-245;544;418;-76;-75;164;-447;867;-477;"1"
-7;10;27;8;-29;29;24;11;18;62;-64;-29;-1;19;-14;5;-31;28;12;35;-91;"2"
8;53;-52;-22;53;-55;-14;37;9;-67;19;43;-68;-14;-18;-117;-44;-78;-108;-1;27;"3"
-4;17;104;39;60;56;23;47;-73;-359;48;11;-114;34;33;-42;-67;-44;-28;4;32;"1"
21;-107;-37;17;61;-4;13;-97;35;19;54;-40;25;16;19;24;41;24;28;7;33;"2"
-20;-44;-26;-35;50;-62;-54;-28;-64;49;45;30;47;-44;-19;16;85;40;-23;-46;25;"5"
-31;-37;-53;-21;-20;-59;-11;-41;-24;-82;-14;-43;-57;-17;-22;-39;-60;-28;-72;-8;-22;"2"
-43;-16;-9;-10;-119;63;7;-33;-23;-25;-122;87;32;4;-21;-52;8;-76;-25;-23;-62;"2"
-48;-54;72;-62;11;-62;-51;-56;-3;51;9;6;2;-57;-59;11;-7;11;11;-34;-10;"3"
-153;293;-519;50;270;-477;428;498;-224;-195;-169;-358;504;240;-83;-431;343;-564;-8;566;-506;"1"
-186;-156;29;-171;-55;-183;-129;-168;-164;-36;134;-88;-62;-152;-188;-38;49;14;-78;-139;138;"4"
-53;15;12;-62;20;-12;-57;9;-32;-13;29;-20;-29;-59;-54;-7;-14;-7;-9;-44;20;"3"
4;29;27;19;22;44;34;27;-5;-37;18;47;49;27;17;66;48;76;43;58;29;"3"
-283;-2;236;-319;142;72;-367;-31;-191;-65;246;60;-182;-358;-288;41;-205;14;153;-328;314;"1"
59;-171;-251;-94;235;106;-264;-519;-279;-820;250;217;-77;-172;32;-238;22;-247;-210;-246;251;"1"
160;5;74;172;-37;99;33;-27;35;-140;131;10;29;123;184;173;106;175;145;-107;174;"4"
12;-1;-2;46;-10;-24;20;-16;-32;-6;-29;7;32;34;36;30;46;49;41;9;8;"5"
36;91;-97;-20;-68;27;-42;107;21;120;-64;45;-1;-32;1;87;-16;93;43;-31;-17;"4"
-74;53;-116;25;55;-296;64;41;41;378;42;8;-63;53;-47;24;-46;21;36;50;27;"1"
-50;-32;-32;-122;-34;-45;-184;-64;24;-47;-73;-30;-130;-164;-79;-24;-81;-30;-49;-134;-68;"5"
-85;5;9;-97;39;3;-47;-1;-16;-18;43;25;79;-80;-91;-68;45;-44;-38;24;30;"5"
36;142;-39;-2;-54;28;44;141;97;-60;-3;12;38;22;12;-48;72;-41;-15;39;0;"3"
-46;-36;57;-37;-47;12;-26;-39;-53;30;31;25;44;-30;-37;58;13;64;24;-3;73;"4"
31;10;1;26;-100;-147;-47;31;41;-68;-9;68;-37;-4;39;-48;23;-22;-53;-94;61;"5"
55;26;104;20;-32;15;-1;29;-5;-41;-16;-3;32;10;31;109;25;87;64;-14;10;"4"
660;-257;324;580;-21;193;543;-430;-267;529;750;545;-700;555;619;545;-613;434;437;552;872;"1"
18;-32;-8;19;-53;-4;11;-28;-39;18;-21;10;23;20;18;-18;3;-13;-33;0;1;"2"
92;119;69;28;41;29;109;102;82;54;76;39;-14;18;35;98;66;78;43;161;62;"5"
5;-41;1;44;23;-42;8;-55;47;45;34;-84;-29;34;28;29;-42;46;-6;-4;1;"5"
14;-70;30;5;0;-37;-30;-82;-72;-72;-17;7;-77;-8;19;-7;-34;-22;-11;-32;-15;"5"
36;-14;2;43;40;23;33;-6;-43;3;32;9;28;44;50;16;25;-4;23;27;5;"5"
2;-79;37;261;158;-99;391;-2;215;-440;364;65;-550;343;144;353;-536;279;420;301;299;"1"
-2;-64;-28;-38;-33;-55;-11;-43;15;3;-3;-1;-20;-17;-1;4;44;15;-8;-27;45;"5"
-78;-59;-21;-71;-49;-16;-73;-53;-86;-93;-80;-103;-26;-67;-70;-102;-32;-104;-92;-102;-88;"3"
-45;-5;-38;-68;-11;-2;-33;11;4;-18;4;-53;-90;-51;-62;-48;-87;-43;-29;-5;-4;"5"
-619;-254;-909;-411;501;-250;269;144;-464;706;755;-173;98;-56;-614;-406;-199;-699;168;690;648;"1"
-118;-32;-37;-118;-51;17;-112;-41;-54;-89;-16;21;14;-124;-120;-136;-12;-146;-130;-112;11;"2"
4;39;3;6;-33;-13;9;36;17;2;-25;-11;-7;12;3;22;-6;22;16;3;-10;"3"
152;29;404;183;162;297;175;45;166;61;80;196;12;178;166;-459;-327;-376;-373;112;103;"1"
-46;-28;-38;-23;82;-42;-21;-9;-39;27;18;-62;86;-14;-26;-16;18;19;-121;-39;-41;"4"
-127;-118;-12;-136;-31;-12;-139;-135;-74;-51;179;61;27;-139;-132;-206;28;-201;-195;-146;147;"2"
264;153;292;314;-1198;248;338;153;-1076;197;-1030;77;-3;338;287;218;-53;238;133;285;-251;"1"
-41;-22;8;-46;-11;-3;-39;-11;-41;-27;5;13;-4;-37;-46;-74;-13;-63;-106;-45;4;"3"
-51;80;-263;14;-513;-87;10;127;-581;-18;-388;-402;209;19;-8;851;175;771;771;-16;-426;"1"
-6;48;-21;-1;22;-12;2;45;19;1;24;-9;23;0;-2;5;13;2;13;-1;15;"3"
86;143;218;86;43;77;73;80;61;84;86;57;-67;81;97;60;-23;59;67;52;70;"4"
281;248;-305;326;134;-245;208;309;-200;106;77;288;-159;280;333;78;-50;73;59;111;124;"1"
45;124;12;-46;140;-51;-118;40;28;0;132;-80;18;-90;7;111;-72;118;57;-129;27;"4"
35;25;26;-26;-41;-18;13;-8;91;-153;-102;-2;-106;-6;18;270;-49;200;232;-52;-182;"4"
51;76;32;83;103;21;94;47;64;77;115;7;43;93;60;83;43;75;104;62;25;"4"
-17;16;-53;12;-58;-3;27;24;-2;-9;-40;-79;-49;20;-1;-66;-61;-58;-69;26;-38;"5"
-106;20;-70;-94;34;6;-100;28;-1;-112;35;35;-21;-95;-95;-102;-30;-116;-98;-135;30;"3"
-19;56;3;14;-61;3;-1;75;-118;48;-56;26;128;12;3;-39;103;-43;-7;-51;-8;"2"
51;-25;-30;-11;-36;-148;-71;-35;-104;-130;-40;-37;-88;-38;23;58;-63;23;53;-144;-16;"4"
-91;101;-55;-79;48;-54;-59;96;74;-53;57;79;-104;-73;-86;-116;-110;-110;-132;-80;77;"3"
44;14;48;45;-53;51;51;2;3;40;-63;-5;40;45;48;12;37;12;23;66;-45;"5"
84;6;-9;65;-50;10;-55;4;77;-18;-29;121;-36;-64;87;14;-69;47;-10;-52;1;"4"
16;26;22;52;43;158;62;48;117;93;54;77;57;59;24;84;26;72;94;3;40;"5"
11;-101;66;-7;-40;4;4;-80;-117;70;-11;81;114;-9;-1;14;16;55;-63;16;-3;"4"
0;2;-54;68;16;11;52;14;-36;36;11;8;-2;32;33;86;30;135;-64;25;-14;"5"
-121;13;4;-117;38;72;-94;13;40;-117;24;41;61;-110;-121;-15;44;-30;-5;-84;34;"3"
15;-4;71;21;80;54;28;-6;-9;89;81;63;5;22;10;-8;1;0;2;16;86;"3"
-40;-19;-12;-25;-72;17;-4;-30;-10;19;-96;-51;-30;-19;-43;-29;-67;-3;-25;16;-115;"2"
-62;-14;-18;-81;-20;-10;-82;-12;-32;-33;5;22;-46;-86;-72;-2;-50;-6;6;-51;25;"2"
-29;-186;-44;-33;-73;-82;-27;-156;-110;-21;-33;-22;-21;-33;-27;-30;0;-69;17;9;-49;"4"
-37;-87;-135;-74;23;-27;-163;-90;-37;-132;16;-19;-96;-108;-54;-190;-89;-183;-203;-307;-7;"1"
83;-1;29;92;-100;-69;55;-4;-92;-121;-106;-3;-90;67;100;-34;-93;9;-132;77;-83;"2"
-326;-345;9;-290;531;-245;-185;-320;608;-377;516;-13;-307;-246;-321;-25;-277;-61;-4;-95;166;"1"
25;-93;54;-11;23;-135;-3;-51;-103;-1;-29;-35;-79;-7;13;-80;-90;-80;-80;-8;-71;"4"
20;-164;-2;31;17;-73;35;-188;12;33;38;36;29;34;27;-14;14;-10;2;25;57;"3"
56;-36;-149;-73;42;79;-219;-4;-64;27;-76;-179;-71;-157;-4;64;-82;88;-10;-254;-182;"4"
32;18;49;41;98;-68;39;20;-10;11;48;-40;-102;43;34;-62;-117;-44;-87;22;1;"3"
305;-980;-1;8;293;434;-47;-903;440;-356;-41;-1115;454;-86;204;237;181;245;200;275;-606;"1"
-26;-34;-57;-86;14;32;-111;-60;-38;49;65;15;47;-109;-53;69;65;39;25;-72;35;"5"
-2;-62;7;-12;3;-58;-42;-57;-62;64;-11;-6;-50;-26;-12;15;-42;21;-9;-35;-10;"2"
-205;206;417;-253;-182;128;-331;182;-202;-203;-61;-16;-194;-305;-221;122;-324;22;229;-284;-12;"1"
-10;6;-144;10;61;-22;-1;0;-113;-105;64;48;44;6;-2;33;39;43;10;-15;56;"3"
46;1;-18;48;62;-63;35;-10;29;-18;56;19;33;37;48;91;16;90;80;33;37;"5"
-182;-232;319;-87;-189;-158;-119;-287;293;-317;-221;-149;266;-80;-121;107;311;101;107;-163;-276;"1"
-33;-83;-92;-45;-73;-57;-53;-88;-13;-11;-89;-54;-24;-44;-39;-47;-5;-39;-56;-64;-85;"3"
-184;-80;-79;-118;-44;-61;-41;-71;-98;-98;-73;-69;-25;-77;-159;-138;-50;-121;-115;-22;-31;"4"
-1143;349;443;-1131;40;668;103;278;681;549;470;-215;491;-550;-1325;-404;-228;-682;513;692;592;"1"
-59;-27;-85;-141;136;65;-144;-15;78;93;92;-206;-134;-146;-101;20;-141;42;-61;-102;-57;"4"
-17;-56;-13;-6;-70;-60;-14;-55;-61;-12;-65;-54;-53;-13;-3;-84;-42;-59;-92;2;-61;"5"
-14;-10;-43;-14;-8;17;-32;-23;0;-41;-18;-34;-14;-27;-18;-23;-22;-32;-22;-49;-24;"3"
0;-17;-64;23;-58;-38;20;-18;-24;-71;-27;6;28;20;13;-97;-8;-105;-58;17;6;"4"
-27;45;-90;13;-74;-7;-43;46;62;-73;-103;-124;-74;11;-10;-42;-99;-45;-51;-207;-140;"1"
-6;-58;15;-23;-23;7;-8;-38;-60;19;-43;-1;2;-18;-20;-3;7;-16;1;-9;-49;"5"
-57;121;14;-46;-29;-87;-5;105;83;5;-26;-71;-60;-26;-60;3;-68;-4;31;44;-39;"4"
-68;-28;-122;-47;28;-58;-18;-33;-46;-117;14;26;34;-34;-58;-69;30;-53;-80;9;13;"3"
-47;-161;39;75;-59;-199;119;-137;-87;-130;-52;-56;-181;116;8;-70;-117;-95;-61;36;-8;"4"
-68;1;-108;-65;-23;-6;-41;24;-46;-5;-46;10;-53;-43;-77;-22;-83;-26;-41;-45;-17;"5"
-98;61;-51;-86;-2;-32;-15;40;-44;-52;31;90;-38;-50;-95;-79;-74;-83;-66;-25;84;"3"
9;26;35;14;88;-97;8;30;-1;-21;43;-64;-151;11;11;-82;-164;-63;-111;-9;-18;"3"
23;-8;91;-3;-11;-144;-3;-14;-80;82;-41;-66;-48;2;11;43;-55;36;7;9;-67;"2"
-23;-92;-14;-1;-68;-7;42;-54;-93;-26;-59;-78;-151;14;-20;-7;-143;-10;-18;8;-39;"3"
-81;11;-63;-147;7;-15;-131;19;-5;44;-20;15;-11;-152;-122;-47;-6;-51;8;-35;-17;"5"
-163;115;4;105;-60;-265;337;110;135;-317;143;255;-211;227;-31;75;-255;69;71;398;333;"1"
19;-80;25;54;-49;23;73;-87;-135;-35;-57;-59;-82;59;32;136;-86;144;119;132;-78;"2"
-27;-25;-53;-37;-38;-48;-53;-24;-13;-49;-20;-14;16;-44;-30;-61;17;-68;-57;-73;-14;"2"
-224;17;337;1380;-63;-804;1543;-2;62;-1050;439;649;-3;1556;813;431;103;423;339;1155;905;"1"
3;37;64;89;25;-5;182;72;40;41;5;37;81;134;50;-28;45;-38;11;224;14;"4"
6;60;-12;-1;72;-58;27;40;-5;22;95;36;46;10;1;20;73;25;40;39;85;"5"
-2;-133;-45;1;-115;-155;4;-128;-158;-12;-128;-152;-166;8;5;16;-185;4;8;-2;-143;"2"
-39;-33;-11;-45;35;24;-32;-27;-36;6;21;41;13;-40;-42;8;25;-7;8;-21;36;"2"
10;15;13;4;24;5;-4;-2;-92;17;29;-26;-43;-1;6;-47;-44;-37;-64;-8;2;"3"
50;-49;-5;90;-44;32;84;-62;-44;-104;-68;-33;-20;94;83;-107;-44;-93;-79;34;-68;"2"
56;-26;25;40;63;38;-12;-42;21;-26;49;-38;-15;13;57;72;-22;70;122;-32;-10;"5"
7;0;-16;12;-3;19;16;4;-16;9;-4;0;1;14;10;7;-11;11;15;6;-2;"3"
-84;-71;-84;-26;-55;-179;1;-113;-145;-123;-20;-57;-87;-8;-48;-29;-21;-46;-24;-6;3;"4"
261;403;-924;236;678;-979;232;501;-752;655;692;250;-608;236;234;-211;-361;-133;-385;201;545;"1"
3;338;-25;2;-203;-147;10;419;421;3;-212;-227;-176;8;1;9;-179;15;10;19;-218;"1"
14;-38;-21;151;-118;96;304;-40;107;-85;-91;92;22;225;82;92;-40;-34;39;380;-111;"1"
13;-16;35;109;62;0;93;7;-26;-177;127;47;-9;120;71;-6;59;-39;39;6;136;"4"
-289;-301;290;-204;-137;-45;-190;-101;2;157;-131;97;-251;-185;-246;172;-283;112;270;-189;-48;"1"
-36;-47;-19;-24;-59;38;-12;-29;15;-4;-66;-59;-3;-19;-33;44;7;42;40;3;-66;"3"
-3;-6;-45;11;-10;-32;-11;8;-38;-59;-24;21;17;4;15;40;14;47;9;-32;-21;"5"
-39;-4;-50;-15;-7;34;5;-12;-44;-22;-19;33;47;-8;-28;24;8;25;51;40;-21;"5"
-48;-47;-16;-50;-50;18;-60;-48;13;-27;-56;-70;-21;-56;-53;-99;-35;-97;-94;-73;-54;"3"
314;-635;-32;436;120;-70;86;-573;1228;146;542;1164;-305;352;396;-367;-529;-500;-244;-497;1048;"1"
-75;19;21;-36;9;91;32;-3;-20;48;-19;48;70;2;-66;-10;84;14;-12;6;22;"5"
-4;4;-28;-14;39;-63;-29;0;-84;-2;60;66;14;-20;-10;-14;19;-16;-16;-27;68;"2"
78;64;48;37;50;95;-36;45;-23;125;19;8;58;6;60;-112;46;-128;-120;-116;11;"2"
-301;-68;544;-47;-438;-57;1;-85;-447;-359;-437;38;-280;-2;-138;162;285;72;434;-31;-154;"1"
-133;531;-138;-146;-200;-180;-151;497;151;-114;-259;-264;-254;-148;-141;-120;-262;-120;-115;-142;-290;"2"
-8;28;6;9;-20;-55;51;36;-10;34;0;71;61;29;-1;5;47;11;49;43;36;"5"
0;48;-3;12;28;22;8;40;31;6;28;36;45;9;7;21;46;26;9;14;27;"3"
-14;-17;-25;-26;-95;-104;-29;-11;-40;-24;-106;-124;-108;-27;-18;-3;-111;-15;0;-34;-121;"2"
-8;91;-24;-14;-2;28;-29;102;65;-4;-6;63;41;-17;-5;-12;37;-17;-5;-32;-4;"3"
-160;52;-534;-115;41;-99;-4;34;-79;-341;197;820;-575;-66;-139;397;-459;448;193;109;460;"1"
-35;-30;-54;-37;-50;-55;-39;-31;-68;-30;-37;-26;-69;-38;-39;-54;-58;-60;-46;-45;-32;"2"
-39;318;-252;-260;-32;-126;-366;249;-92;314;63;-220;-91;-399;-120;-170;110;-141;-131;-54;-110;"1"
-60;-14;-75;-31;-35;29;-14;-20;90;-24;-50;-57;-57;-31;-45;-40;-35;-43;-38;14;-52;"5"
-165;-59;-179;-163;-106;-36;-170;-47;10;-167;-103;-108;100;-169;-164;-239;52;-227;-263;-175;-102;"2"
-31;24;-21;-44;-12;1;-20;24;-15;-33;3;18;-19;-29;-45;-10;-17;-6;-38;-5;4;"5"
-23;14;-72;-1;34;-17;6;12;4;1;27;28;58;-3;-11;28;43;43;-1;26;10;"5"
-13;-180;-4;-34;-65;-53;-32;-173;-151;-15;-59;-137;-128;-36;-26;-65;-140;-65;-40;-17;-99;"2"
18;65;-12;-8;-30;-1;-8;63;10;-60;-26;53;10;-8;8;-43;8;-51;-29;-10;-15;"5"
-67;-170;-99;-51;464;-152;-30;-178;-159;-101;440;354;-9;-42;-58;79;49;68;99;-15;398;"1"
53;-8;4;26;10;-39;-2;-17;-53;24;35;-62;-33;13;42;45;-33;72;10;10;19;"5"
358;122;-856;277;-33;-500;171;191;487;562;-230;-883;107;229;321;-863;234;-776;-588;45;-481;"1"
-1;-3;36;14;6;-1;48;-3;36;-39;-40;29;36;29;2;40;1;28;47;41;-24;"5"
66;44;-101;45;-27;44;88;38;-68;-49;61;-64;51;61;53;-42;7;-49;-64;73;26;"4"
-18;-43;-22;-1;-25;50;30;-32;34;7;-15;4;42;13;-11;-52;135;-54;-33;81;11;"4"
-62;-66;-161;-70;-3;-170;-39;-54;115;-149;24;15;-26;-65;-70;106;-28;125;73;46;38;"3"
1;-43;-54;-4;119;-65;-7;-33;-117;-5;93;52;-31;-6;-10;17;-55;27;-11;12;50;"5"
13;-10;25;21;110;82;47;-24;-6;109;55;97;112;34;7;86;114;138;29;53;80;"4"
112;124;18;30;26;74;25;117;51;96;22;85;104;14;67;103;77;123;79;46;61;"4"
52;36;81;87;-66;-3;69;27;-77;48;-77;-2;-86;85;67;15;-69;1;53;46;-42;"5"
-22;-12;-3;-25;7;58;-19;-5;17;-14;4;70;17;-20;-25;-8;3;-10;1;-11;24;"2"
66;32;56;-270;-30;169;-396;-81;-57;-187;-17;70;46;-372;-71;-358;-2;-393;-269;-239;10;"1"
-30;-139;208;-43;113;-51;-23;-126;-27;4;126;-122;-69;-39;-43;113;-69;91;164;5;45;"1"
54;-21;158;34;14;0;14;-13;-43;41;24;44;58;5;44;1;47;-15;-21;12;33;"5"
37;19;-12;37;-15;-7;37;22;-6;28;-14;17;30;39;37;11;37;8;13;43;-9;"2"
390;238;-191;194;152;-232;-148;241;-208;300;301;389;-224;15;350;-115;-197;4;-250;-454;302;"1"
-122;145;-88;-71;-11;66;22;121;115;75;-29;6;-9;-9;-112;-1;-3;19;-69;26;-46;"4"
-29;8;-24;-42;-2;18;1;7;6;-45;10;-44;-22;-25;-42;-27;-39;-35;-28;12;-6;"5"
-128;-31;-103;-108;-50;-22;-91;-36;-95;-124;-66;25;-7;-102;-119;-80;44;-78;-84;-75;-47;"1"
13;6;-96;7;-81;75;17;35;176;-12;-34;-15;-109;18;10;-51;-114;-59;-25;-44;-11;"3"
-55;-37;-52;-41;-86;46;-41;-19;-92;-101;-38;-14;-4;-42;-48;-101;17;-124;-53;-51;0;"4"
-4;-7;1;-8;-9;3;-13;-6;22;-19;-3;17;-14;-9;-3;-4;-4;-5;4;-12;8;"3"
10;-148;-537;109;-114;-206;318;92;-137;-91;-177;-300;-170;205;43;-477;3;-352;-487;466;-313;"1"
-29;-14;-8;-18;44;-41;-49;-9;-5;-47;58;11;-2;-29;-16;-112;-8;-96;-143;-61;62;"5"
-96;-98;-75;-26;-50;-36;-31;-109;5;-161;-13;-103;38;-9;-58;9;-66;-10;-22;-103;-38;"4"
31;65;-2;43;9;-79;23;54;-2;-39;20;-77;-168;33;42;32;-116;1;90;-12;-21;"4"
35;-14;47;45;2;-22;65;-34;-44;73;62;1;-41;45;38;27;-87;24;3;54;33;"5"
520;-325;-532;589;-4;296;588;-232;-115;-142;-72;-407;159;592;575;50;215;131;-128;516;-160;"1"
84;11;57;65;29;-19;29;-7;-59;49;19;3;37;34;86;0;37;16;7;45;11;"5"
43;-216;103;52;-25;-90;40;-216;-184;49;6;0;-65;48;50;19;-61;19;18;43;8;"2"
157;-17;242;136;-14;61;120;-13;54;204;3;67;81;139;144;15;101;28;1;78;36;"2"
3;-125;-108;-55;-40;214;-130;-160;21;27;-128;-258;-25;-96;-14;-1;-143;32;-64;-143;-229;"4"
16;28;-53;8;-23;-1;16;22;15;33;14;28;58;12;13;-5;40;27;-37;26;59;"5"
-93;-71;1;-6;-88;-88;94;-59;-129;-122;-152;-89;-56;47;-54;-138;-99;-133;-130;130;-180;"4"
-1;8;-2;8;21;-21;10;19;37;-9;20;5;68;3;0;50;63;55;19;35;7;"5"
16;148;80;19;-9;-60;53;131;-36;35;-33;-5;24;37;16;2;-5;-13;42;46;-26;"4"
-55;9;-1;6;-12;50;29;29;-42;-17;15;-42;68;30;-22;-31;121;-29;-35;-10;27;"4"
13;40;-12;-13;50;-55;-6;41;-28;13;70;-1;60;-8;-1;-4;38;-55;62;3;64;"5"
-142;-6;-67;-133;-120;-48;-115;-24;-134;-94;-115;-37;-59;-126;-138;-131;-67;-131;-90;-44;-45;"4"
-11;126;3;33;152;60;28;107;62;29;99;82;80;32;8;23;75;32;-14;47;46;"5"
30;305;-63;80;257;-36;138;292;-194;-280;213;-56;120;91;68;-19;45;-10;-50;239;18;"1"
-18;-11;65;10;99;72;22;-11;-14;-66;113;53;121;0;1;-2;114;-10;63;90;148;"4"
-124;79;-78;-164;-31;-4;-152;28;48;-24;-21;57;-7;-163;-148;-60;-2;-17;-94;-61;-1;"5"
